PageURL,Name,Description,Brand,MPN,GTIN13,SKU,ImageURLs,OfferURL,Price,Currency,Availability,PriceValidUntil
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bossed-Branch-104-Degrees-Double-Socket-BS458,110mm PVCu Push Fit Soil Pipe Bossed Branch 104 Degrees Double Socket BS458,"110mm Plastic Push Fit Double Socket Soil Pipe Branch with Bosses 104 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 104 Degree Double Socket Bossed Junctions are available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS458_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS458G,5013766012267,BS458,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Branch_BS458_DrainageCentral1.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bossed-Branch-104-Degrees-Double-Socket-BS458,19.49,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Branch-925-Degrees-Double-Socket-BS417,110mm PVCu Push Fit Soil Pipe Branch 92.5 Degrees Double Socket BS417,"110mm Plastic Push Fit Double Socket Soil Pipe Branch 92.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 90 Degree Double Socket Junctions are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS417_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS417W,5013766034184,BS417,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Branch_Brett_Martin_BS417Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Branch-925-Degrees-Double-Socket-BS417,17.09,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bossed-Branch-925-Degrees-Double-Socket-BS451,110mm PVCu Push Fit Soil Pipe Bossed Branch 92.5 Degrees Double Socket BS451,"110mm Plastic Push Fit Double Socket Soil Pipe Branch with Bosses 92.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 90 Degree Double Socket Bossed Junctions are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS451_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS451G,5013766034276,BS451,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Branch_Brett_Martin_BS451Grey_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bossed-Branch-925-Degrees-Double-Socket-BS451,17.09,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-135-Degrees-Double-Socket-BS482,110mm PVCu Push Fit Soil Pipe Bend 135 Degrees Double Socket BS482,"110mm Plastic Push Fit Double Socket Soil Pipe Bend 135 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 135 Degree Double Socket Bends (also known as 45 degree bends) are available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS482_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS482B,5013766012052,BS482,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS482Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-135-Degrees-Double-Socket-BS482,14.99,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Branch-135-Degrees-Double-Socket-BS419,110mm PVCu Push Fit Soil Pipe Branch 135 Degrees Double Socket BS419,"110mm Plastic Push Fit Double Socket Soil Pipe Branch 135 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 135 Degree Double Socket Junctions are available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS419_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS419B,5013766012199,BS419,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Branch_Brett_Martin_BS419Grey_Drainage_Central31.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Branch-135-Degrees-Double-Socket-BS419,19.49,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-925-Degrees-Double-Socket-BS480,110mm PVCu Push Fit Soil Pipe Bend 92.5 Degrees Double Socket BS480,"110mm Plastic Push Fit Double Socket Soil Pipe Bend 92.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Pipe 90 Degree Double Socket Bends are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS480_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS480W,5013766034313,BS480,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS480Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-925-Degrees-Double-Socket-BS480,14.07,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bottom-Offset-Bend-1125-Degrees-BS409,110mm PVCu Push Fit Soil Pipe Bottom Offset Bend 112.5 Degrees BS409,"110mm Plastic Push Fit Single Socket Soil Pipe Bottom Offset Bend 112.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Bottom Offset Bends have one Solvent Weld Socket and one Spigot end and are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS409_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS409W,5013766010461,BS409,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS409Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bottom-Offset-Bend-1125-Degrees-BS409,12.80,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Top-Offset-Bend-1125-Degrees-BS408,110mm PVCu Push Fit Soil Pipe Top Offset Bend 112.5 Degrees BS408,"110mm Plastic Push Fit Single Socket Soil Pipe Top Offset Bend 112.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Top Offset Bends have one Push Fit Socket and one Solvent Weld Socket and are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS408_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS408W,5013766010430,BS408,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS408Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Top-Offset-Bend-1125-Degrees-BS408,12.80,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-1125-Degrees-Single-Socket-BS421,110mm PVCu Push Fit Soil Pipe Bend 112.5 Degrees Single Socket BS421,"110mm Plastic Push Fit Single Socket Soil Pipe Bend 112.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil 112.5 Degree Bends are available in Black, Grey and White._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS421_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS421B,5013766011932,BS421,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS421Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-1125-Degrees-Single-Socket-BS421,11.98,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-925-Degrees-Single-Socket-BS420,110mm PVCu Push Fit Soil Pipe Bend 92.5 Degrees Single Socket BS420,"110mm Plastic Push Fit Single Socket Soil Pipe Bend 92.5 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil 90 Degree Bends are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS420_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS420W,5013766011901,BS420,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS420Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-925-Degrees-Single-Socket-BS420,11.99,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-135-Degrees-Single-Socket-BS422,110mm PVCu Push Fit Soil Pipe Bend 135 Degrees Single Socket BS422,"110mm Plastic Push Fit Single Socket Soil Pipe Bend 135 Degrees_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil 135 Degree Bends (also known as 45 degree bends) are available in Black, Grey and White._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS422_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS422W,5059708014142,BS422,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Bend_Brett_Martin_BS422Grey_Drainage_Central31.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Bend-135-Degrees-Single-Socket-BS422,11.99,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Double-Socket-Slip-Coupler-BS478,110mm PVCu Push Fit Soil Double Socket Slip Coupler BS478,"110mm Plastic Push Fit Soil Double Socket Slip Coupler_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Slip Connectors are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS478_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS478W,5013766034306,BS478,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Slip_Coupler_Brett_Martin_BS478Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Double-Socket-Slip-Coupler-BS478,8.91,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Single-Socket-Coupler-BS432,110mm PVCu Push Fit Soil Single Socket Coupler BS432,"110mm Plastic Push Fit Soil Pipe End Socket_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Single Socket Pipe Connectors are available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS432_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS432B,5013766010287,BS432,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_End_Socket_Brett_Martin_BS432Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Single-Socket-Coupler-BS432,6.92,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Double-Socket-Coupler-BS406,110mm PVCu Push Fit Soil Double Socket Coupler BS406,"110mm Plastic Push Fit Double Socket Soil Pipe Coupler_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Soil Connectors are available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS406_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS406W,5013766010263,BS405,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Coupler_Brett_Martin_BS406Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Double-Socket-Coupler-BS406,6.48,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-4m-Single-Socket-BS415,110mm PVCu Push Fit Soil x 4m Single Socket BS415,"110mm Plastic Push Fit Single Socket Soil Pipe (4m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS415_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS415W,5013766033965,BS415,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Single_Socket_4m_Brett_Martin_BS415Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-4m-Single-Socket-BS415,43.12,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-3m-Single-Socket-BS414,110mm PVCu Push Fit Soil x 3m Single Socket BS414,"110mm Plastic Push Fit Single Socket Soil Pipe (3m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS414_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS414W,5013766011819,BS414,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Single_Socket_3m_Brett_Martin_BS414Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-3m-Single-Socket-BS414,32.39,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-25m-Single-Socket-BS413,110mm PVCu Push Fit Soil x 2.5m Single Socket BS413,"110mm Plastic Push Fit Single Socket Soil Pipe (2.5m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS413_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS413B,5013766011772,BS413,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Single_Socket_2.5m_Brett_Martin_BS413Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-25m-Single-Socket-BS413,26.98,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-4m-Plain-Ended-BS404,110mm PVCu Push Fit Soil x 4m Plain Ended BS404,"110mm Plastic Push Fit Plain Ended Soil Pipe (4m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS404_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS404W,5013766010232,BS404,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Plain_Ended_4m_Brett_Martin_BS404Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-4m-Plain-Ended-BS404,40.64,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Adjustable-Bend-BS424,110mm PVCu Push Fit Soil Pipe Adjustable Bend BS424,"110mm Plastic Push Fit Single Socket Adjustable Soil Pipe Bend (0-30 Degrees)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint._x000D_
_x000D_
110mm Push Fit Adjustable Soil Bends are available in Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS424_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS424G,5013766012021,BS424,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Adjustable_Bend_Brett_Martin_BS424Grey_Drainage_Central31.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-Adjustable-Bend-BS424,24.13,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-x-25m-Plain-Ended-BS402,110mm PVCu Push Fit Soil Pipe x 2.5m Plain Ended BS402,"110mm Plastic Push Fit Plain Ended Soil Pipe (2.5m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS402_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS402B,5013766010171,BS402,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Plain_Ended_2.5m_Brett_Martin_BS402Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-Pipe-x-25m-Plain-Ended-BS402,25.44,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-3m-Plain-Ended-BS403,110mm PVCu Push Fit Soil x 3m Plain Ended BS403,"110mm Plastic Push Fit Plain Ended Soil Pipe (3m)_x000D_
_x000D_
The 110mm (4 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint. 110mm Push Fit is available in Black, White and Grey._x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS403_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS403G,5013766011710,BS403,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_Push_Fit_Soil_Pipe_Plain_Ended_3m_Brett_Martin_BS403Black_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/110mm-PVCu-Push-Fit-Soil-x-3m-Plain-Ended-BS403,30.49,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/82mm-PVCu-Push-Fit-Soil-Pipe-Air-Admittance-Valve-BS487,82mm PVCu Push Fit Soil Pipe Air Admittance Valve BS487,"110mm / 82.4mm Plastic Push Fit Air Admittance Valve

The Universal Push Fit Soil Pipe Air Admittance Valve can be used with 110mm and 82mm Soil Pipes and is available in Black, White, Grey and Grey Olive

The 82mm (3 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint

Manufacturer: Brett Martin
Product Code: BS487

&amp;#9658;Return to product list",Brett Martin,BS487GO,5059708014692,BS487,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/110mm_82mm_Air_Admittance_Valve_Brett_Martin_BS487Grey_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/82mm-PVCu-Push-Fit-Soil-Pipe-Air-Admittance-Valve-BS487,22.61,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/40mm-Boss-Adaptor-BS2,40mm Boss Adaptor BS2,"40mm Rubber Boss Adaptor_x000D_
_x000D_
40mm Boss Adaptor for use with the 82mm Strap on Boss - Accepts both Push Fit and Solvent Weld Waste Pipes_x000D_
_x000D_
The 82mm (3 Inch) Soil System is Compatable with all Leading Manufacturers and uses a Ring Seal for a Secure Leak Free Joint_x000D_
_x000D_
Manufacturer: Brett Martin_x000D_
Product Code: BS2_x000D_
_x000D_
&acirc;&ndash;&ordm;Return to product list_x000D_",Brett Martin,BS2,5013770000000,BS2,https://www.drainagecentral.co.uk/Graphics/Std_Product_Images/82mm_Push_Fit_Soil_Pipe_40mm_Boss_Adpator_BS2_Drainage_Central11.jpg,https://www.drainagecentral.co.uk/40mm-Boss-Adaptor-BS2,5.68,GBP,https://schema.org/InStock,2026-03-24
